volume,day,type,tx_count,avg_volume,min_volume,max_volume
210068.35,25/06/21,Close Margin Trade,51,4118.98734786215,90632.4835332649,119435.871207705
11005.9,25/06/21,Increase Margin,6,1834.31733876028,3.01442492664336,11002.8896076351
115927.94,25/06/21,Lend,10,11592.793799665,200.565451179782,115476.82916982
287723.76,25/06/21,Margin Trade,52,5533.14924632466,7023.2526834,256598.567953568
5356445.5,25/06/21,Spot Trade,725,7388.20068643507,13.0728135498818,2667327.19538839
27350.6,25/06/21,UnLend,6,4558.43413449704,86.754016342218,27263.85079064
46855.15,24/06/21,Borrow,5,9371.03031760105,46855.1515880052,46855.1515880052
7319.81,24/06/21,Close Borrow,1,7319.81208354787,7319.81208354787,7319.81208354787
274685.33,24/06/21,Close Margin Trade,38,7228.56138551681,34975.6907845786,239709.64186506
8549.26,24/06/21,Increase Margin,6,1424.87655843735,8549.25935062407,8549.25935062407
248092.45,24/06/21,Lend,16,15505.7781809653,121.3,246468.48997063
155839.76,24/06/21,Margin Trade,28,5565.70582702063,60898.1740432424,94941.5891133354
4050755.35,24/06/21,Spot Trade,565,7169.47850106561,107.859476207765,1699212.21620547
211503.16,24/06/21,UnLend,12,17625.2632967429,649.500898156523,202807.9372204
19781.6,23/06/21,Borrow,5,3956.32005183811,19781.6002591905,19781.6002591905
753.9,23/06/21,Close Borrow,1,753.898476976251,753.898476976251,753.898476976251
457278.9,23/06/21,Close Margin Trade,56,8165.69457453859,924.45877653,428870.344869117
30802.77,23/06/21,Increase Margin,10,3080.27655729853,30802.7655729853,30802.7655729853
297864.33,23/06/21,Lend,28,10638.0116812517,2219.16044338774,220124.95672781
216438.87,23/06/21,Margin Trade,33,6558.75366372347,3288.53895721,179680.068207438
4113929.62,23/06/21,Spot Trade,670,6140.1934599931,2096.77003186322,2080198.23132785
155223.3,23/06/21,UnLend,17,9130.78239935931,1045.13130451,105503.7639574
764.97,22/06/21,Borrow,1,764.968881342165,764.968881342165,764.968881342165
520.64,22/06/21,Close Borrow,4,130.160611827362,520.64244730945,520.64244730945
570184.09,22/06/21,Close Margin Trade,103,5535.76782421695,16609.47123274,494016.29646506
30781.57,22/06/21,Increase Margin,21,1465.78883075872,3044.99604040125,27736.5694055319
190155.04,22/06/21,Lend,25,7606.20152920682,1973.93967688376,136068.23901021
632690.63,22/06/21,Margin Trade,94,6730.75141285749,15472.98598674,548072.880683417
10926497.08,22/06/21,Spot Trade,1389,7866.44857850738,4836.77642773218,5503193.52239252
215112.47,22/06/21,UnLend,26,8273.55641588058,24.6085260636334,198165.85287312
74165.66,21/06/21,Borrow,6,12360.9429838026,4.54034337,69223.5171580175
192631.5,21/06/21,Close Borrow,7,27518.7853666076,7.56119969,192623.936366563
358609.41,21/06/21,Close Margin Trade,44,8150.21382450549,1220.04142872444,349127.522233847
13390.54,21/06/21,Increase Margin,14,956.467329315685,1.00347663293706,12927.2670421467
1127547.19,21/06/21,Lend,21,53692.723560709,212,1008034.80167275
603074.65,21/06/21,Margin Trade,72,8376.03677554414,3097.64554918,574324.617488723
8472892.38,21/06/21,Spot Trade,1156,7329.49167395673,17458.3301114402,3941618.22705211
44211.27,21/06/21,UnLend,22,2009.60322712473,363.393866544108,39391.40344737
15250.81,20/06/21,Borrow,3,5083.60177952463,15250.8053385739,15250.8053385739
106590,20/06/21,Close Borrow,7,15227.1423794133,106589.996655893,106589.996655893
238710.68,20/06/21,Close Margin Trade,23,10378.7253833922,1423.70585652,237286.977961501
6285.45,20/06/21,Increase Margin,5,1257.08913111404,6285.44565557021,6285.44565557021
259924.91,20/06/21,Lend,20,12996.2453065647,35.0741997222176,210401.18762787
315217.71,20/06/21,Margin Trade,54,5837.36508243538,3715.69017482,311502.024276691
3196525.55,20/06/21,Spot Trade,643,4971.26835512521,3891.42499385887,1485799.64019383
136128.26,20/06/21,UnLend,13,10471.4049575623,136128.26444831,136128.26444831
214645.13,19/06/21,Close Margin Trade,30,7154.83777172552,2573.87118508,175972.151703616
1737.59,19/06/21,Increase Margin,7,248.227101432447,297.677992267132,1439.91171776
234038.7,19/06/21,Lend,34,6883.4912677287,25333.3007,137768.83156464
309966.78,19/06/21,Margin Trade,32,9686.46180786738,3584.45801272,306382.319839036
3403990.85,19/06/21,Spot Trade,587,5798.96226535862,310.028242059358,1744016.99226343
128518.62,19/06/21,UnLend,11,11683.5107140801,52572.0649543008,75946.55290058
53626.23,18/06/21,Borrow,3,17875.4109959491,84.8974608974385,53541.33552695
89153.41,18/06/21,Close Borrow,2,44576.7035041389,66.5947165178211,89086.81229176
335812.12,18/06/21,Close Margin Trade,35,9594.63200552772,1466.34947782,332485.30186134
2520.83,18/06/21,Increase Margin,2,1260.41307372302,2520.82614744604,2520.82614744604
229728.46,18/06/21,Lend,51,4504.47961988094,3862.86586815,176495.03407155
256568.06,18/06/21,Margin Trade,45,5701.51252728672,2537.10061217,223321.010833582
6660492.97,18/06/21,Spot Trade,876,7603.30247672549,35.4653414267952,3350767.65103915
38323.04,18/06/21,UnLend,11,3483.91288087727,156.53288799,38166.50880166
151.06,17/06/21,Borrow,1,151.060444005155,151.060444005155,151.060444005155
126508.6,17/06/21,Close Margin Trade,36,3514.12782907516,1673.44786689,122752.458577076
30.62,17/06/21,Increase Margin,2,15.3083019988305,30.6166039976611,30.6166039976611
304281.59,17/06/21,Lend,42,7244.79985844599,0.06,284654.5733048
607774.94,17/06/21,Margin Trade,34,17875.7334222953,2294.57057014,602462.16125358
12031905.47,17/06/21,Spot Trade,1735,6934.81583228549,1034.0034076537,5822353.28209825
55629.93,17/06/21,UnLend,14,3973.56621768179,18598.307713935,37031.61933361
3007.67,16/06/21,Borrow,4,751.916341089617,3007.66536435847,3007.66536435847
131458.43,16/06/21,Close Margin Trade,23,5715.58377289444,131458.426776572,131458.426776572
317.87,16/06/21,Increase Margin,2,158.935753086361,317.871506172722,317.871506172722
185471.74,16/06/21,Lend,24,7727.98913891245,13.1856852287341,184458.55364867
370841.71,16/06/21,Margin Trade,36,10301.1586499457,2082.69540274,365207.419256054
6100818.39,16/06/21,Spot Trade,928,6574.15774309463,8478.87729731847,2896897.22489235
12343.21,16/06/21,UnLend,7,1763.3160936298,3547.86615971859,8795.34649569
63890.9,15/06/21,Borrow,4,15972.7238233092,63890.8952932369,63890.8952932369
306481.95,15/06/21,Close Borrow,4,76620.4884855961,8357.25773928455,298124.6962031
440069.35,15/06/21,Close Margin Trade,54,8149.43231655792,3022.10216532,420419.842616468
1162.03,15/06/21,Increase Margin,4,290.507203963464,1162.02881585386,1162.02881585386
420416.04,15/06/21,Lend,42,10009.905630403,37084.0795620981,229474.5531632
165641.27,15/06/21,Margin Trade,32,5176.28973251168,243.40012867,160464.859654856
6993040.73,15/06/21,Spot Trade,1249,5598.9117172243,4474.73307365535,3186063.0262025
134246.36,15/06/21,UnLend,17,7896.84473979271,7501.67755124,90079.12519866
201038.45,14/06/21,Borrow,6,33506.4077512105,201038.446507263,201038.446507263
7124.06,14/06/21,Close Borrow,6,1187.34306398591,1607.17169257118,5516.88669134431
213803.18,14/06/21,Close Margin Trade,23,9295.7903977317,5943.38949905,207859.789648779
2335.05,14/06/21,Increase Margin,9,259.44995942316,2335.04963480844,2335.04963480844
202402.51,14/06/21,Lend,55,3680.04561442359,2449.91365260022,131361.66305579
85746.14,14/06/21,Margin Trade,18,4763.67437577157,2481.70000477,83264.4387591183
12493101.11,14/06/21,Spot Trade,1869,6684.37726389307,1417.52325006683,5606190.93854558
182992.83,14/06/21,UnLend,22,8317.85596116683,2704.61048983,177189.57980845
78216.44,13/06/21,Close Margin Trade,9,8690.71568297442,3411.46665119,74804.9744955798
21441.64,13/06/21,Increase Margin,5,4288.32716250861,21441.6358125431,21441.6358125431
43982.13,13/06/21,Lend,26,1691.62051702448,2427.92130965651,41554.21213298
193809.26,13/06/21,Margin Trade,14,13843.5182398735,6873.15679196,186936.09856627
5510708.82,13/06/21,Spot Trade,730,7548.9161871647,52.4022925995192,2630156.49217089
19805.06,13/06/21,UnLend,10,1980.50613522874,41.6650244503204,12464.72779543
1224.38,12/06/21,Close Borrow,1,1224.37897245231,1224.37897245231,1224.37897245231
312515.05,12/06/21,Close Margin Trade,26,12019.8095579027,7796.35872387,282519.09436131
9339.48,12/06/21,Increase Margin,2,4669.7420199479,9339.4840398958,9339.4840398958
167397.8,12/06/21,Lend,30,5579.92672911741,590.03398094,165737.48053725
262035.93,12/06/21,Margin Trade,27,9705.03441263006,3563.95649607,258471.972644941
6273698.44,12/06/21,Spot Trade,818,7669.55799467061,3136.25903847487,3223786.76688117
6984.12,12/06/21,UnLend,11,634.919821315966,564.46757561562,6419.65045886
36.14,11/06/21,Borrow,2,18.0696253000623,36.1392506001247,36.1392506001247
72570.62,11/06/21,Close Margin Trade,14,5183.61597419335,3953.4017023,68617.221936407
79.27,11/06/21,Increase Margin,1,79.2658300189884,79.2658300189884,79.2658300189884
122057.48,11/06/21,Lend,32,3814.29631990546,527.234,120202.93291596
52182.87,11/06/21,Margin Trade,14,3727.3476592736,4232.4022278,33449.7058860004
4721557.36,11/06/21,Spot Trade,981,4813.00444629421,2201.80755098,2311161.691262
199800.61,11/06/21,UnLend,15,13320.0408486111,1924.17300051608,197876.43972865
45889.45,10/06/21,Borrow,2,22944.7248477154,45889.4496954308,45889.4496954308
321724.36,10/06/21,Close Margin Trade,35,9192.12448315545,269.68968365,319688.431888611
16560.92,10/06/21,Increase Margin,8,2070.11554049759,17.26977291,15415.5641016278
193058.26,10/06/21,Lend,41,4708.73793249053,64.11740027,191036.86756664
216738.36,10/06/21,Margin Trade,26,8336.0909603078,1766.23533818,203321.938357993
12680013.16,10/06/21,Spot Trade,1648,7694.18274049045,10609.3165214965,5962411.88901849
633098.98,10/06/21,UnLend,23,27526.0424638139,14.11742696,594997.07111529
22052.71,09/06/21,Borrow,4,5513.17706431361,2415.48738513972,19637.2208721147
68230.02,09/06/21,Close Borrow,5,13646.0042266807,68230.0211334034,68230.0211334034
696550.05,09/06/21,Close Margin Trade,67,10396.2693432849,1799.99854204488,567471.08704912
38203.43,09/06/21,Increase Margin,4,9550.85715904849,38203.4286361939,38203.4286361939
95086.46,09/06/21,Lend,31,3067.30505692348,53.344751,64418.873708568
699419.74,09/06/21,Margin Trade,55,12716.7226142028,2489.17910444,576975.148599721
10465197.44,09/06/21,Spot Trade,1562,6699.87031856042,17339.9664736251,5391544.34909163
60590.58,09/06/21,UnLend,15,4039.37214549169,19.689066248954,50209.63650392
39635.06,08/06/21,Borrow,6,6605.84323931947,302.158060387249,39332.9013755295
92243.34,08/06/21,Close Borrow,11,8385.75777501287,92243.3355251416,92243.3355251416
395007.88,08/06/21,Close Margin Trade,34,11617.8788061224,186928.71455464,208079.164853522
3178.7,08/06/21,Increase Margin,5,635.740026524217,254.147623410312,2924.55250921077
101862.05,08/06/21,Lend,38,2680.58028266422,215.79629735,96849.87685426
537562.79,08/06/21,Margin Trade,56,9599.33556032862,2420.60922036417,529887.490167249
8509199.28,08/06/21,Spot Trade,1034,8229.39969485627,6838.79194188848,4584491.41714303
2946.76,08/06/21,UnLend,10,294.676246584219,14.41884235,2486.62195101748
12040.98,07/06/21,Borrow,7,1720.14022658821,4919.91104509784,7121.07054101961
83705.16,07/06/21,Close Borrow,6,13950.8604788975,1344.85923850441,82360.3036348804
658046.97,07/06/21,Close Margin Trade,23,28610.7379510781,1367.25511852,451724.901995695
13442.19,07/06/21,Increase Margin,2,6721.09339147416,13442.1867829483,13442.1867829483
91556.07,07/06/21,Lend,19,4818.74033172174,20.3275476861659,51408.0345888369
687364.41,07/06/21,Margin Trade,35,19638.9832076193,1367.25511852,439175.428330422
6818282.09,07/06/21,Spot Trade,803,8491.01131561478,1552.07026298051,3061433.61157058
13943.75,07/06/21,UnLend,5,2788.74974534103,29.9503260451288,13913.79840066
16616.61,06/06/21,Borrow,2,8308.30478471331,16616.6095694266,16616.6095694266
368867.9,06/06/21,Close Margin Trade,13,28374.4539965655,161188.89194437,207679.010010982
108769.15,06/06/21,Lend,32,3399.03607299239,5775.87681369,80931.801719959
234220.7,06/06/21,Margin Trade,9,26024.5221889112,88198.3886522111,146022.31104799
2037534.51,06/06/21,Spot Trade,306,6658.60951668779,12144.4642726323,1335493.3855584
34186.69,06/06/21,UnLend,10,3418.66909170088,10196.43570121,23990.2552157988
85494.02,05/06/21,Borrow,2,42747.0095450307,85494.0190900614,85494.0190900614
84358.14,05/06/21,Close Margin Trade,9,9373.1270591003,532.01993968,83826.1235922227
108146.98,05/06/21,Lend,7,15449.5680512202,182.967298781358,107463.00905976
558982.13,05/06/21,Margin Trade,18,31054.5627005873,161068.99289393,397913.135716641
3019295.48,05/06/21,Spot Trade,405,7455.05055947144,3617.60782401264,1749355.53260115
200072.06,05/06/21,UnLend,2,100036.032037585,200072.06407517,200072.06407517
11442.29,04/06/21,Borrow,1,11442.2871782738,11442.2871782738,11442.2871782738
18065.13,04/06/21,Close Borrow,2,9032.56419421283,18065.1283884257,18065.1283884257
350572.93,04/06/21,Close Margin Trade,14,25040.9237265945,110.85029304,350462.081879283
258.29,04/06/21,Increase Margin,2,129.145396551455,258.29079310291,258.29079310291
204423.44,04/06/21,Lend,9,22713.7155801878,1214.96599632009,203208.47422537
674291.66,04/06/21,Margin Trade,21,32109.1267018534,674291.660738922,674291.660738922
6334588.51,04/06/21,Spot Trade,812,7801.21737490243,46972.9295974293,3699843.19395051
41849.69,04/06/21,UnLend,8,5231.21168856433,3546.09139026,38303.6021182546
2285.19,03/06/21,Borrow,2,1142.59541156976,2285.19082313953,2285.19082313953
220238.76,03/06/21,Close Margin Trade,16,13764.9222801806,145.90698799,219643.76096749
577.87,03/06/21,Increase Margin,5,115.574847842578,577.87423921289,577.87423921289
16500,03/06/21,Lend,2,8250,16500,16500
143966.46,03/06/21,Margin Trade,12,11997.2045932929,143966.455119515,143966.455119515
5503894.75,03/06/21,Spot Trade,586,9392.31185188501,7061.11346432519,3366604.85297215
3477.43,03/06/21,UnLend,2,1738.71251541602,174.610097682034,3302.81493315
22411.73,02/06/21,Borrow,1,22411.7292829547,22411.7292829547,22411.7292829547
87498.6,02/06/21,Close Margin Trade,15,5833.23970646624,16955.75753039,70542.8380666035
396.41,02/06/21,Increase Margin,1,396.405944769053,396.405944769053,396.405944769053
46233.36,02/06/21,Lend,7,6604.76584593903,2.55623092517483,45728.32457973
166558.03,02/06/21,Margin Trade,16,10409.8768849307,11913.14400204,154644.886156852
3528237.38,02/06/21,Spot Trade,599,5890.21265165079,156345.42263519,1985016.60548501
15219.21,02/06/21,UnLend,5,3043.841479136,15219.20739568,15219.20739568
3930.71,01/06/21,Borrow,3,1310.23545737458,176.102043136514,3754.60432898723
553.44,01/06/21,Close Borrow,2,276.720497636012,260.049527991117,293.391467280906
27952.8,01/06/21,Close Margin Trade,8,3494.10023924151,8448.77640633,19504.0255076021
3657.74,01/06/21,Increase Margin,1,3657.74433285769,3657.74433285769,3657.74433285769
28562.47,01/06/21,Lend,5,5712.49438914576,293.342316908788,28269.12962882
144198.91,01/06/21,Margin Trade,20,7209.94549128044,5346.36898808,138852.540837529
2745274.9,01/06/21,Spot Trade,421,6520.84298594057,698.824081036758,1636599.06882707
61747.12,31/05/21,Borrow,2,30873.5610867165,61747.122173433,61747.122173433
155431.76,31/05/21,Close Borrow,4,38857.9396786274,155431.75871451,155431.75871451
94960.29,31/05/21,Close Margin Trade,23,4128.70814920424,45.59540376,72331.6202203575
2397.65,31/05/21,Increase Margin,4,599.412266035028,2397.64906414011,2397.64906414011
164672.49,31/05/21,Lend,12,13722.7077837463,61680.06833384,102992.425071116
213410.34,31/05/21,Margin Trade,15,14227.3561630375,45.59540376,187501.672729553
3813864.79,31/05/21,Spot Trade,576,6621.293045568,195.52701066,2360460.90384908
81161.52,31/05/21,UnLend,9,9017.9466397618,38089.0204457962,43072.49931206
139817.85,30/05/21,Close Margin Trade,25,5592.71380921375,2564.62914849,118806.243784784
2046.14,30/05/21,Increase Margin,3,682.045504385155,50,1996.13651315547
3599.83,30/05/21,Lend,4,899.957080267797,1479.11484073119,2120.71348034
95146.63,30/05/21,Margin Trade,25,3805.86539324526,2564.62914849,83251.5700345015
2389342.85,30/05/21,Spot Trade,467,5116.36585396674,177.711356528393,1423995.90750692
32117.49,30/05/21,UnLend,6,5352.91553864414,7591.90406608483,24525.58916578
74.04,29/05/21,Borrow,1,74.0393919515846,74.0393919515846,74.0393919515846
149502.9,29/05/21,Close Margin Trade,20,7475.1452280836,1090.38578442,120994.061730992
1222.87,29/05/21,Increase Margin,3,407.622859473837,57.19382105,1165.67475737151
12156.32,29/05/21,Lend,6,2026.0530991549,3845.30060379939,8311.01799113
152645.74,29/05/21,Margin Trade,30,5088.1911868457,1489.47431183,116514.897033411
2550374.29,29/05/21,Spot Trade,462,5520.29067548235,5141.67250387,1412394.3607854
2981.6,29/05/21,UnLend,6,496.93298029448,882.67166289,2098.92621887688
41356.65,28/05/21,Borrow,8,5169.58106022617,30.05997565,40499.8893458371
8973.71,28/05/21,Close Borrow,5,1794.74214045266,8973.71070226328,8973.71070226328
158082.95,28/05/21,Close Margin Trade,25,6323.31816399863,3.25001593953057,139918.701153476
3835.47,28/05/21,Increase Margin,2,1917.73388902607,3835.46777805213,3835.46777805213
71536.46,28/05/21,Lend,9,7948.49536239661,5548.86733961952,65987.59092195
240259.59,28/05/21,Margin Trade,32,7508.11204199506,9715.96512856,230543.620215282
6043398.21,28/05/21,Spot Trade,913,6619.27514394096,3.2450381930345,3189861.5523136
151336.52,28/05/21,UnLend,13,11641.2706732699,10.57061273,83181.61852025
30.91,27/05/21,Borrow,1,30.9144974020162,30.9144974020162,30.9144974020162
365.66,27/05/21,Close Borrow,4,91.4162431662903,51.4134314069784,314.251541258183
43134.7,27/05/21,Close Margin Trade,16,2695.91847556506,39.11862234,34792.7608982609
4854.24,27/05/21,Increase Margin,14,346.7310746168,4854.23504463519,4854.23504463519
61091.08,27/05/21,Lend,7,8727.29760133439,5619.60955928073,55471.47365006
231140.88,27/05/21,Margin Trade,16,14446.3047931797,10133.10604626,221007.770644615
9266200.88,27/05/21,Spot Trade,1447,6403.73246678556,15907.41609311,5829683.71187362
13243.36,27/05/21,UnLend,9,1471.48496861709,1848.65827097,7220.63016997382
32948.34,26/05/21,Borrow,2,16474.168743508,32948.3374870159,32948.3374870159
1418.03,26/05/21,Close Borrow,1,1418.02801242572,1418.02801242572,1418.02801242572
